rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/black_nativity,Black Nativity,Mark Dujsik,False,Rotten,Rotten,2013,"The problem isn't that the movie wears its religious intent on its sleeve but that it uses religion as an easy, all-purpose fix to ... every problem that its characters face.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.145, 'neu': 0.752, 'pos': 0.103, 'compound': -0.1406}",-0.1406
m/bonhoeffer,Bonhoeffer,Ty Burr,True,Fresh,Rotten,2003,"It never quite escapes the classroom and church group, and it seems a little too content to view Bonhoeffer as a martyr.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.1498}",-0.1498
m/10006007-the_second_chance,The Second Chance,Justin Chang,True,Rotten,Rotten,2006,"As divided as the two very different churches at its center, The Second Chance reps an uneasy marriage of spiritual conviction and dramatic expedience.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.098, 'neu': 0.827, 'pos': 0.075, 'compound': -0.1531}",-0.1531
m/1011626-king_of_kings,King of Kings,Sean Axmaker,False,Fresh,Fresh,2011,"... whereas detractors dismissed the films as I Was a Teenage Jesus, it's more accurate to describe it as Rebel With a Cause.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.1531}",-0.1531
m/augustine_2012,Augustine,Nathan Southern,False,Fresh,Rotten,2013,"It would be fascinating to know what the writer/director intended here, because the material is so hopelessly muddled.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.174, 'neu': 0.677, 'pos': 0.148, 'compound': -0.1571}",-0.1571
m/10006007-the_second_chance,The Second Chance,Robert Denerstein,True,Rotten,Rotten,2006,It's not the message that bothered me but the obvious way in which it's delivered.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.1655}",-0.1655
m/1021015-ten_commandments,The Ten Commandments,Andrew Kendall,False,Fresh,Fresh,2019,What makes this film work - something that religious films recently have completely lost the thread of - is that it's not a sermon. It appeals by being compelling regardless of your religious allegiances.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.077, 'neu': 0.866, 'pos': 0.057, 'compound': -0.1761}",-0.1761
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Jay Cocks,True,Rotten,Rotten,2015,"Zeffirelli's work looks like a Sunday-school coloring book: everything is glowingly photogenic, including poverty, and leprosy.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.176, 'neu': 0.691, 'pos': 0.133, 'compound': -0.2023}",-0.2023
m/amen,Amen,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2003,Amen. is a morally provocative screen interpretation of Rolf Hochhuth's controversial drama The Deputy that excoriates the refusal of Pope Pius XII to speak out against the Nazi extermination of the Jews.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.2023}",-0.2023
m/amen,Amen,John A. Nesbit,False,Fresh,Rotten,2003,this production fails to take cinematic advantage of its material,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.219, 'neu': 0.625, 'pos': 0.156, 'compound': -0.2023}",-0.2023
m/8-the-mormon-proposition,8: The Mormon Proposition,Ian Buckwalter,False,Fresh,Fresh,2010,"From the hard facts of the church's PR wrangling and shady financial reporting, to the human fallout of their treatment of gays both inside and outside their flock, the filmmakers hammer hard on the Mormon church.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.2023}",-0.2023
m/black_nativity,Black Nativity,John Fink,False,Rotten,Fresh,2016,"Some devices don't work as well as others, however Kasi Lemmons has made a film that lives and breathes, even if it at times it doesn't work",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.2057}",-0.2057
m/black_nativity,Black Nativity,Jeffrey Lyles,False,Rotten,Rotten,2013,"Had the execution been tighter, it would be an easy recommendation, but as is, there's no need to rush off from Thanksgiving leftovers to see it.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.097, 'neu': 0.835, 'pos': 0.068, 'compound': -0.2144}",-0.2144
m/black_robe,Black Robe,Dennis Schwartz,False,Fresh,Fresh,2010,A demanding film filled with complexities and meant for the discriminating viewer.,male,"['Action & Adventure', 'Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2263}",-0.2263
m/amen,Amen,Patrick Z. McGavin,True,Fresh,Fresh,2003,"On its own terms, Amen is a memorably prickly film.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.2263}",-0.2263
m/act_of_god,Act of God,Ronnie Scheib,True,Fresh,Fresh,2009,"Neither filtered through nor structured around another artist's work, and suffers from the lack of a unifying vision, its parts greater than the whole.",mostly_male,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.187, 'neu': 0.657, 'pos': 0.156, 'compound': -0.2263}",-0.2263
m/augustine_2012,Augustine,Richard Brody,True,Fresh,Rotten,2013,"Vague conjurings of mood take the place of insight, sentiment takes the place of complexity, and a clumsy and superficial attention to the rigid script keeps the movie from coming to life.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.2263}",-0.2263
m/1125461-luther,Luther,Steven Winn,True,Rotten,Rotten,2003,"For all its scope and detail, Luther fails to convey the sense of history moved by a compelling individual.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.135, 'neu': 0.773, 'pos': 0.092, 'compound': -0.2263}",-0.2263
m/1125461-luther,Luther,Jeanne Aufmuth,False,Rotten,Fresh,2003,"Dark, moody, and pregnant with emotional fervor.",female,"['Drama', 'Faith & Spirituality']","{'neg': 0.275, 'neu': 0.549, 'pos': 0.176, 'compound': -0.2263}",-0.2263
m/1021015-ten_commandments,The Ten Commandments,Stephen Garrett,True,Fresh,Fresh,2006,"It's the gigantic vulgarity, the obsessive righteousness of the director himself, which keeps the show on the road and suffuses the movie with its daft power.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.2263}",-0.2263
m/8-the-mormon-proposition,8: The Mormon Proposition,Sara Michelle Fetters,False,Fresh,Fresh,2010,"8: The Mormon Proposition is far from perfect but that doesn't make it any less moving or informative, and for those on both sides of the argument this is one motion picture that should be required viewing for all.",female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.076, 'neu': 0.869, 'pos': 0.055, 'compound': -0.2263}",-0.2263
m/black_nativity,Black Nativity,Ken McIntyre,False,Rotten,Fresh,2013,"The well-worn platitudes and pained moralising are a bit much, but the music is tremendous.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.2263}",-0.2263
m/act_of_god,Act of God,Matthew Nestel,False,Fresh,Fresh,2009,Interlaces spectacular visuals with meaty chatter by various luminaries and laymen talking about life after being struck by lightning.,male,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.25}",-0.25
m/1170009-conversations_with_god,Conversations With God,Jean Lowerison,False,Rotten,Rotten,2006,"What is unclear (to me, at least) is the process by which Walsch answered 'yes' to God's question and suddenly became a writer, doing what appears to be automatic writing of his first book.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.25}",-0.25
m/8-the-mormon-proposition,8: The Mormon Proposition,Marc Peyser,True,Fresh,Rotten,2010,It seems impossible that anyone will have their minds changed or even piqued by watching this film. No one will really listen to The Mormon Proposition because we've heard it all before.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.066, 'neu': 0.901, 'pos': 0.033, 'compound': -0.2732}",-0.2732
m/black_robe,Black Robe,Brian D. Johnson,False,Fresh,Fresh,2019,Black Robe is a spectacle of haunting beauty...,male,"['Action & Adventure', 'Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}",-0.2732
m/augustine_2012,Augustine,Farran Smith Nehme,True,Fresh,Fresh,2013,"Winocour skillfully films Augustine being exhibited for other doctors in several disturbingly erotic scenes, but elsewhere Soko's stolid, one-note demeanor takes a toll.",unknown,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.2846}",-0.2846
m/1170009-conversations_with_god,Conversations With God,Jeff Giles,False,Rotten,Rotten,2006,"The cinematography has all the flair and depth of your average episode of ""Yes, Dear""; the score is a giggle-inducing juggernaut of obviousness; Eric DelaBarre's script contains virtually no believable dialogue; and Stephen Simons' direction carries the s",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.296}",-0.296
m/amen,Amen,David Sterritt,False,Fresh,Rotten,2003,It's regrettable that director Costa-Gavras puts more of his storytelling energy into simplistic psychology and suspense-movie action than historical depth and philosophical insight.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.125, 'neu': 0.795, 'pos': 0.08, 'compound': -0.296}",-0.296
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Tim Brayton,False,Rotten,Rotten,2019,Surely a candidate for the worst stage-to-screen musical adaptation ever.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.293, 'neu': 0.5, 'pos': 0.207, 'compound': -0.296}",-0.296
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Geoff Andrew,True,Rotten,Rotten,2006,Avoid at all costs.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}",-0.296
m/1170009-conversations_with_god,Conversations With God,Ronnie Scheib,True,Rotten,Rotten,2006,"The story of Walsch's travails never strains credulity, though helmer Simon's predilection for spiritual vistas with light breaking through clouds, arrested close-ups and endless long dissolves often skirts kitsch.",mostly_male,"['Drama', 'Faith & Spirituality']","{'neg': 0.097, 'neu': 0.844, 'pos': 0.059, 'compound': -0.2987}",-0.2987
m/8-the-mormon-proposition,8: The Mormon Proposition,Peter Debruge,True,Fresh,Fresh,2010,"Instead of stooping to the level of Focus on the Family's misleading Prop. 8 ads, the pic damns the LDS Church not with lies, but with their own words.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.129, 'neu': 0.817, 'pos': 0.054, 'compound': -0.3147}",-0.3147
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Cherryl Dawson and Leigh Ann Palone,False,Rotten,Rotten,2005,The Viceroy states that they are 'surrounded by an ocean of boredom' - then you realize you're swimming in it.,unknown,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.3182}",-0.3182
m/black_nativity,Black Nativity,Eric D. Snider,True,Rotten,Fresh,2013,Its pastoral ambitions compensate for its lack of finesse.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.3182}",-0.3182
m/1170009-conversations_with_god,Conversations With God,Jason Ferguson,False,Rotten,Rotten,2006,"A hackneyed, melodramatic travesty is certainly to be expected from the cinematic rendering of Neale Donald Walsch's simplistic, best-selling self-help tomes.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.154, 'neu': 0.747, 'pos': 0.1, 'compound': -0.3182}",-0.3182
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Frank Scheck,True,Rotten,Rotten,2005,"Visually sumptuous but dramatically muddled and confusing, The Bridge of San Luis Rey ultimately comes across as a soporific costume drama featuring a gallery of miscast stars.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.3291}",-0.3291
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Vincent Canby,True,Rotten,Rotten,2005,"Zeffirelli has made a big, absurd doodad, a movie that confuses simplicity with simple-mindedness and that makes saintliness look like an extreme form of Asian flu.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.173, 'neu': 0.739, 'pos': 0.088, 'compound': -0.34}",-0.34
m/1125461-luther,Luther,Donald J. Levit,False,Rotten,Rotten,2003,"In 'Luther,' the reality of Martin Luther within sixteenth century temporal and spiritual complexity is dumbed down beyond recognition.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.34}",-0.34
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Walter Chaw,False,Rotten,Rotten,2005,"How to turn an embarrassment of riches into an embarrassment, period.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.337, 'neu': 0.465, 'pos': 0.198, 'compound': -0.34}",-0.34
m/1194589-heart_of_the_beholder,Heart of the Beholder,Dennis Schwartz,False,Fresh,Fresh,2005,A disturbing story that is worth telling.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.359, 'neu': 0.435, 'pos': 0.207, 'compound': -0.34}",-0.34
m/8-the-mormon-proposition,8: The Mormon Proposition,Ernest Hardy,True,Fresh,Fresh,2010,"Cowan strikes a potent balance between heart and head, juxtaposing emotionally wrenching moments with self-damning portraits of Mormon politicians and church officials, and hard-nosed journalism from reporter Fred Karger.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.3612}",-0.3612
m/1125461-luther,Luther,Kenneth Turan,True,Rotten,Fresh,2003,"After a summer of numbing mindlessness, there is something frankly refreshing about a movie that deals even superficially with as significant a figure as the rebellious 16th century theologian Martin Luther.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.138, 'neu': 0.804, 'pos': 0.058, 'compound': -0.3612}",-0.3612
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Maitland McDonagh,False,Rotten,Rotten,2005,"Though handsomely mounted, this parable of intersecting destinies and implacable tragedy is as lifeless as a wax tableau.",unknown,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.197, 'neu': 0.673, 'pos': 0.13, 'compound': -0.3612}",-0.3612
m/black_nativity,Black Nativity,Charlotte O'Sullivan,True,Rotten,Rotten,2013,"An inept, often ludicrous, take on Langston Hughes' 1961 musical-play.",female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.3612}",-0.3612
m/black_nativity,Black Nativity,Betsy Sharkey,True,Rotten,Rotten,2013,"""Black Nativity"" struggles mightily.",female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.455, 'neu': 0.545, 'pos': 0.0, 'compound': -0.3612}",-0.3612
m/1125461-luther,Luther,Lou Lumenick,True,Rotten,Rotten,2003,An unholy mess.,mostly_male,"['Drama', 'Faith & Spirituality']","{'neg': 0.556, 'neu': 0.444, 'pos': 0.0, 'compound': -0.3612}",-0.3612
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Stephen Garrett,True,Rotten,Rotten,2006,"Why do good actors pop up in bad movies? More perplexingly, why do so many good actors end up in the same bad movie?",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.222, 'neu': 0.603, 'pos': 0.175, 'compound': -0.3736}",-0.3736
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Jack Mathews,True,Rotten,Rotten,2005,So dully written and executed that you'll be wishing the production had collapsed instead of the swaying bridge of San Luis Rey.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.177, 'neu': 0.748, 'pos': 0.075, 'compound': -0.3804}",-0.3804
m/1125461-luther,Luther,Jen Chaney,True,Rotten,Rotten,2003,It's just unfortunate that a movie about such a daring man ultimately takes few risks.,female,"['Drama', 'Faith & Spirituality']","{'neg': 0.29, 'neu': 0.568, 'pos': 0.142, 'compound': -0.3818}",-0.3818
m/1010555-inherit_the_wind,Inherit the Wind,Tim Dirks,False,Fresh,Fresh,2000,"Inherit the Wind (1960) is an absorbing liberal ""message"" film that portrays, in partly fictionalized form, the famous and dramatic courtroom ""Monkey Trial"" battle (in the sultry summer of 1925 in Dayton, Tennessee)",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/augustine_2012,Augustine,Chris Hewitt,False,Fresh,Fresh,2013,"Unlike some movies that impose feminist views on 200-year-old stories, ""Augustine"" finds feminist sentiments within the story rather than imposing them from without.",mostly_male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/augustine_2012,Augustine,Rob Thomas,False,Fresh,Fresh,2013,"Writer-director Alice Winocour takes the relationship into some uncomfortable places, and Soko and Lindon both give nuanced performances, with much roiling beneath the surface.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.102, 'neu': 0.898, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/augustine_2012,Augustine,Leslie Felperin,True,Fresh,Fresh,2012,"Anchored by two intense, intertwined perfs by veteran Vincent Lindon and relative newcomer Soko, this period drama offers a coolly febrile study of madness, Victorian sexual politics and power.",mostly_female,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.096, 'neu': 0.861, 'pos': 0.043, 'compound': -0.3818}",-0.3818
m/amen,Amen,Mick LaSalle,True,Fresh,Rotten,2003,"An expose of the Catholic hierarchy in a state of mind-boggling paralysis, presented in a fictional context that, inevitably, dulls its edge and makes us question its accuracy.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/black_nativity,Black Nativity,Marshall Fine,False,Rotten,Fresh,2013,Works - as a musical and as a drama. It's a story that hits a universal chord: that forgiveness is the antidote to anger and the beginning of renewed connection.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.128, 'neu': 0.799, 'pos': 0.073, 'compound': -0.3818}",-0.3818
m/augustine_2012,Augustine,Cole Smithey,False,Fresh,Fresh,2013,[VIDEO ESSAY] Newcomer director Alice Winocour drafts an erotically charged and socially complex telling of a controversial 19th century neurologist and the nubile patient he treats.,male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/amen,Amen,Ella Taylor,False,Fresh,Fresh,2003,"Subtle distinctions have not been Costa-Gavras' long suit, but urgency becomes him in this forceful and intelligent evocation ... of Hochhuth's belief that in moments of historical crisis, moral choice must take precedence over realpolitik.",female,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.132, 'neu': 0.774, 'pos': 0.094, 'compound': -0.3919}",-0.3919
m/1125461-luther,Luther,David Sterritt,False,Rotten,Rotten,2003,What diminishes the movie is its avoidance of Luther's dark side.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}",-0.4019
m/8-the-mormon-proposition,8: The Mormon Proposition,Jeff Vice,False,Fresh,Rotten,2010,"It's as if the filmmakers went into the project without a specific direction, aside from making an obvious statement. The resulting movie feels rambling and unfocused.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.4019}",-0.4019
m/act_of_god,Act of God,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2010,An alluring documentary about the shocking power and mystery of lightning in human experience.,male,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4019}",-0.4019
m/1170009-conversations_with_god,Conversations With God,Jeff Strickler,True,Rotten,Fresh,2006,"Watching Czerny's version of Walsch struggle, it's hard not to connect with him, even if you don't connect with his message.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.4019}",-0.4019
m/10006007-the_second_chance,The Second Chance,Lou Lumenick,True,Rotten,Rotten,2006,"[The film is] sabotaged by hackneyed dialogue, sluggish pacing and a listless performance by Smith, who only springs to life when he's singing.",mostly_male,"['Drama', 'Faith & Spirituality']","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.4019}",-0.4019
m/act_of_god,Act of God,Joseph Jon Lanthier,False,Fresh,Rotten,2009,The wishy-washy rotation of characters strands us in the center of the film's complex topic without much aside from useless meditation on the fierce numinousness of nature to keep us company.,male,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.4215}",-0.4215
m/augustine_2012,Augustine,Mark Jenkins,True,Fresh,Fresh,2013,"Visually, the film conjures the past with shadowy interiors and harsh light. Winocour, who also scripted, often makes her points without words.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.4404}",-0.4404
m/black_narcissus,Black Narcissus,Keith Uhlich,True,Fresh,Fresh,2013,"There's something truly unearthly about this place of howling winds, yawning chasms and atmosphere thick with temptation. Sanctity, it will be proven, is no match for sin.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.177, 'neu': 0.734, 'pos': 0.089, 'compound': -0.4404}",-0.4404
m/1125461-luther,Luther,Victoria Alexander,False,Rotten,Rotten,2003,I've studied Martin Luther. Joseph Fiennes ruins him.,female,"['Drama', 'Faith & Spirituality']","{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.4404}",-0.4404
m/act_of_god,Act of God,Matthew Lucas,False,Fresh,Rotten,2019,"There's plenty of awe to go around, be it religious, scientific, or both, but  Act of God remains stubbornly stuck in the world of abstract mysticism.",male,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.179, 'neu': 0.736, 'pos': 0.085, 'compound': -0.4497}",-0.4497
m/black_narcissus,Black Narcissus,Christopher Null,False,Fresh,Fresh,2001,"The cinematography of Narcissus -- notably an ending that must have stuck in Hitchcock's mind for decades -- is to die for, utterly pioneering for its time and deserving of its two Academy Awards), but its story has never totally grabbed me.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.09, 'neu': 0.91, 'pos': 0.0, 'compound': -0.4497}",-0.4497
m/amen,Amen,Chris Hewitt,False,Fresh,Fresh,2003,"A movie that suggests the Holocaust may be an endless source of absorbing, heartbreaking dramas.",mostly_male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.4588}",-0.4588
m/black_nativity,Black Nativity,Bill Gibron,False,Rotten,Rotten,2013,Loud and obnoxious.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.6, 'neu': 0.4, 'pos': 0.0, 'compound': -0.4588}",-0.4588
m/augustine_2012,Augustine,Staci Layne Wilson,False,Fresh,Rotten,2013,"As the plot unfolds, the aim comes undone, leaving the viewer abandoned and wanting.",mostly_female,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.4588}",-0.4588
m/1170009-conversations_with_god,Conversations With God,Tim Grierson,False,Rotten,Rotten,2006,"What's most glaringly missing in this self-promotional marketing tool is, of all things, God, who gets only a bit role as Walsch's muse in a few scenes. He really oughta fire His agent.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.146, 'neu': 0.794, 'pos': 0.06, 'compound': -0.469}",-0.469
m/black_narcissus,Black Narcissus,Allen Almachar,False,Fresh,Fresh,2020,"It is a film about bold colors and enormous landscapes, about tension and eroticism boiling beneath the façades that our characters so desperately try to put up.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.181, 'neu': 0.736, 'pos': 0.083, 'compound': -0.4707}",-0.4707
m/8-the-mormon-proposition,8: The Mormon Proposition,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2010,An expose of the Mormon Church's involvement in an anti-gay crusade fueled by hatred and a rigid defense of family values.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.275, 'neu': 0.566, 'pos': 0.158, 'compound': -0.4767}",-0.4767
m/8-the-mormon-proposition,8: The Mormon Proposition,Sean P. Means,False,Fresh,Fresh,2010,"8: The Mormon Proposition becomes a vital, important cry for an open dialogue. It's unfortunate that one side still refuses to come to the table.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.203, 'neu': 0.664, 'pos': 0.133, 'compound': -0.4767}",-0.4767
m/1125461-luther,Luther,Carlo Cavagna,False,Rotten,Fresh,2003,"Though LUTHER suffers from bio-pic-itis, it is more than just a pedestrian recitation of events.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.4767}",-0.4767
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,David Parkinson,False,Rotten,Rotten,2008,"If it weren't for Lost Horizon, this would have gone down in history as the Worst Musical of 1973.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.178, 'neu': 0.737, 'pos': 0.085, 'compound': -0.4833}",-0.4833
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Robert Mazzocco,False,Rotten,Rotten,2018,"Faulkner, a winsome newcomer who could probably have been much happier as one of the Monkees, presents the young Francis as a sort of super-straight who returns home from the horrors of the Crusades a disillusioned anti-establishmentarian seeking answers.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.153, 'neu': 0.767, 'pos': 0.079, 'compound': -0.4939}",-0.4939
m/1170009-conversations_with_god,Conversations With God,Jeff Vice,False,Rotten,Rotten,2006,"The facial hair that actor Henry Czerny is forced to wear in Conversations With God is ludicrous, even laughable -- as is much of this film.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.179, 'neu': 0.714, 'pos': 0.107, 'compound': -0.4939}",-0.4939
m/8-the-mormon-proposition,8: The Mormon Proposition,Lou Lumenick,True,Fresh,Fresh,2010,A hard-hitting expos of a shameful episode.,mostly_male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.4939}",-0.4939
m/augustine_2012,Augustine,Stephen Whitty,True,Fresh,Fresh,2013,"A dark, and rather disturbing debut.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.452, 'neu': 0.548, 'pos': 0.0, 'compound': -0.5106}",-0.5106
