rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1155467-glory_road,Glory Road,Nick Schager,False,Rotten,Rotten,2006,"A disingenuous, disrespectful reduction of a difficult, often-painful plight into a rousing fairy tale.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}",-0.3612
m/1093641-hurricane,The Hurricane,Duane Dudek,False,Certified-Fresh,Rotten,2000,The Hurricane is a heavyweight tale fighting to get out of a bantamweight film.,male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.3612}",-0.3612
m/battle_of_the_sexes,Battle of the Sexes,Nell Minow,False,Certified-Fresh,Fresh,2017,"They found the human story, the vulnerability, the drive, the fear, the resolve behind the hoopla and hyperbole.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.225, 'neu': 0.661, 'pos': 0.115, 'compound': -0.3612}",-0.3612
m/because_of_winndixie,Because of Winn-Dixie,Mark Pfeiffer,False,Rotten,Fresh,2005,The untidy answers and selfless actions in Because of Winn-Dixie stand out from the family films populated with bratty kids and clueless adults.,male,"['Comedy', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.102, 'neu': 0.898, 'pos': 0.0, 'compound': -0.3612}",-0.3612
m/1156285-summer_storm,Summer Storm (Sommersturm),Jeff Vice,False,Rotten,Rotten,2006,There are at least a couple of disparate movies fighting for control in Summer Storm.,male,"['Art House & International', 'Comedy', 'Drama', 'Romance', 'Sports & Fitness']","{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3612}",-0.3612
m/beyond_the_mat,Beyond the Mat,Eric Gordon,False,Certified-Fresh,Fresh,2000,Blaustein paints a complex picture of professional wrestling and shrewdly transforms the ridiculous into the sublime.,male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.3612}",-0.3612
m/1208128-tyson,Tyson,Brian Orndorf,False,Certified-Fresh,Fresh,2009,"Hey, if I were Toback, I wouldn't exactly be poking this guy with a stick either, but the ultimate purpose of Tyson is a budding mystery that's never quite solved.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.3708}",-0.3708
m/10009355-sugar,Sugar,Ben Lyons,True,Certified-Fresh,Fresh,2009,It's got an authenticity that most sports films lack.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.243, 'neu': 0.757, 'pos': 0.0, 'compound': -0.3744}",-0.3744
m/bleed_for_this,Bleed For This,Alissa Wilkinson,False,Fresh,Rotten,2016,"Bleed for This is utterly devoid of tension, making for a limp entry in the fighting-film lineage.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.3744}",-0.3744
m/beyond_the_mat,Beyond the Mat,James Sanford,False,Certified-Fresh,Fresh,2002,turns out to be less interested in the cartoonish brutality of pro wrestling than it is with the lives of the people who make their living in the ring.,male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.12, 'neu': 0.808, 'pos': 0.072, 'compound': -0.3804}",-0.3804
m/bleed_for_this,Bleed For This,Brad Wheeler,True,Fresh,Fresh,2016,"There's always another fight, just as there's always another boxing film.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/battle_of_the_sexes,Battle of the Sexes,James Verniere,False,Certified-Fresh,Fresh,2017,"Emma Stone and Steve Carell score as feminist queen and sexist court jester in ""Battle of the Sexes.""",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/brother_2010,Brother (Hermano),Amber Wilkinson,False,Rotten,Fresh,2012,Rasquin and Jones avoid cliche to deliver an ending that hits home as hard as an unexpected football to the solar plexus.,female,"['Art House & International', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/battle_of_the_sexes,Battle of the Sexes,Brad Wheeler,True,Certified-Fresh,Fresh,2017,Directors Valerie Faris and Jonathan Dayton move beyond the ready-made charisma of the serve-and-volley shenanigans to offer a contextualized portrait of the closet-lesbian King and her fight against sexism and the social mores of the time.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/1212694-blind_side,The Blind Side,Sean Burns,False,Fresh,Rotten,2010,It pushed my outrage buttons like no movie since those Ghetto-bots in Transformers 2 admitted they didn't know how to read.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.217, 'neu': 0.63, 'pos': 0.154, 'compound': -0.3818}",-0.3818
m/battle_of_the_sexes,Battle of the Sexes,Jim Slotek,False,Certified-Fresh,Fresh,2017,"The ""Battle Of The Sexes"" was the 1973 tennis exhibition that, as overhyped spectacle, was the Mayweather/McGregor match of its day. And it's fleshed out as first-rate soap in the movie of the same name starring Emma Stone and Steve Carell.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/battle_of_the_sexes,Battle of the Sexes,Ty Burr,True,Certified-Fresh,Fresh,2017,"The chalk lines in ""Battle of the Sexes"" stretch into the past and future, measuring how far we've come since then and how far we have to go.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/battle_of_the_sexes,Battle of the Sexes,Fionnuala Halligan,False,Certified-Fresh,Fresh,2017,"Served up with star turns from Emma Stone and Steve Carell, Battle Of The Sexes slams a crowdpleaser across the net.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/battle_of_the_sexes,Battle of the Sexes,Rob Carnevale,False,Certified-Fresh,Fresh,2017,"Battle of the Sexes shows how those seeds of change were sewn. As such, it's game, set and match to female empowerment that deserves to be a smash hit with audiences.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/1017776-rocky,Rocky,Almar Haflidason,True,Certified-Fresh,Fresh,2001,"The memorable combination of the torturous gym workouts, the runs through the streets of Philadelphia and the carcass-beating in the abattoir all combine beautifully as Balboa trains 'to eat lightning and crap thunder'.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.158, 'neu': 0.75, 'pos': 0.092, 'compound': -0.3818}",-0.3818
m/battle_of_the_sexes,Battle of the Sexes,Jake Wilson,True,Certified-Fresh,Fresh,2017,Battle of the Sexes is a film as concerned with the present as the past.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/battle_of_the_sexes,Battle of the Sexes,Tim Grierson,False,Certified-Fresh,Fresh,2017,"In most sports films, we always know who we're supposed to be rooting for. For all its feel-good, formulaic biopic tendencies, ""Battle of the Sexes"" is notable for rethinking this narrative trope.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/battle_of_the_sexes,Battle of the Sexes,Cate Young,False,Certified-Fresh,Fresh,2019,"Battle of the Sexes [makes] for an arresting narrative that is never undercut by that fact that its main plot is ""spoiled"" by history.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.102, 'neu': 0.898, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/1212694-blind_side,The Blind Side,Betsy Sharkey,True,Fresh,Fresh,2009,"If Frank Capra was still around, director John Lee Hancock might have had to fight him for the job.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/battle_of_the_sexes,Battle of the Sexes,Javier Ocaña,False,Certified-Fresh,Rotten,2017,The Battle of the Sexes wanted to be too many things at the same time. [Full Review in Spanish],mostly_male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/beerfest,Beerfest,Kevin Carr,False,Rotten,Fresh,2006,imagine Fight Club. Now add beer.,male,"['Comedy', 'Sports & Fitness']","{'neg': 0.342, 'neu': 0.658, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/battle_of_the_sexes,Battle of the Sexes,Danielle Solzman,False,Certified-Fresh,Fresh,2017,Battle of the Sexes could have taken the rivalry between Billie Jean King and Bobby Riggs to the next level..,female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.3818}",-0.3818
m/1213737-x_games_3d_the_movie,X Games 3D: The Movie,Andrew Barker,True,Rotten,Rotten,2009,"A relatively unimaginative take on the proceedings, coupled with occasionally bizarre stereoscopic work and awkward narration, causes the pic to bail out more often than it soars.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.131, 'neu': 0.869, 'pos': 0.0, 'compound': -0.3832}",-0.3832
m/bleed_for_this,Bleed For This,Lauren Chval,False,Fresh,Rotten,2016,"Hits all the marks you expect, but with few surprises and a protagonist that doesn't inspire empathy, Bleed for This doesn't go very far.",mostly_female,"['Drama', 'Sports & Fitness']","{'neg': 0.146, 'neu': 0.768, 'pos': 0.086, 'compound': -0.3913}",-0.3913
m/1001634-bang_the_drum_slowly,Bang The Drum Slowly,Alex Belth,True,Fresh,Fresh,2018,"The baseball version of ""Brian's Song"" has reduced more than a few tough guys to tears.",male,"['Classics', 'Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.3947}",-0.3947
m/beyond_the_mat,Beyond the Mat,Eric D. Snider,False,Certified-Fresh,Rotten,2000,"Fans of Roberts or Funk may be interested to see what these men are like when not performing, but others may find it simply boring. Their stories are not especially compelling in the human-interest department; they're for fans only.",male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.12, 'neu': 0.798, 'pos': 0.082, 'compound': -0.3968}",-0.3968
m/1212694-blind_side,The Blind Side,David Fear,True,Fresh,Rotten,2009,It's just blinkered middle-class pandering at its most shameless.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4005}",-0.4005
m/1212694-blind_side,The Blind Side,Richard Propes,False,Fresh,Fresh,2020,The Blind Side is that rare formulaic flick that actually works.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}",-0.4019
m/10009355-sugar,Sugar,Neil Miller,False,Certified-Fresh,Rotten,2014,The problem is that it is incredibly tedious and at some point very uneventful.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4019}",-0.4019
m/1212694-blind_side,The Blind Side,Kate Muir,True,Fresh,Rotten,2010,"Bullock turns in a terrific, ball-breaking performance. Unfortunately, the rest of the film is painfully patronising.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.278, 'neu': 0.574, 'pos': 0.148, 'compound': -0.4019}",-0.4019
m/1003854-champ,The Champ,Emanuel Levy,False,Rotten,Rotten,2010,"Zeffirelli's inferior remake to King Vidor's 1932 classic, starring Jon Voight in the Oscar-winning role that Wallace Beery had originated, is a manipulative tear-jerking melodrama.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.4019}",-0.4019
m/1208128-tyson,Tyson,Chris Hewitt,False,Certified-Fresh,Rotten,2009,"I went into the movie ambivalent about him, but after hearing his hate-fuled, unself-aware rants, I shifted to the 'can't stand him' camp.",mostly_male,"['Documentary', 'Sports & Fitness']","{'neg': 0.127, 'neu': 0.819, 'pos': 0.054, 'compound': -0.4019}",-0.4019
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Nick Schager,False,Rotten,Rotten,2006,With any luck its sequels will fail to garner a stateside release due to that most dependable of domestic attitudes: American apathy toward soccer.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.199, 'neu': 0.697, 'pos': 0.105, 'compound': -0.4019}",-0.4019
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Derek Elley,True,Rotten,Rotten,2006,A slickly mounted slice of can-do nonsense set in the world of British soccer.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.4019}",-0.4019
m/beerfest,Beerfest,John J. Puccio,False,Rotten,Rotten,2006,"...aggressively, rampantly, jaw-droppingly dull.",male,"['Comedy', 'Sports & Fitness']","{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.4019}",-0.4019
m/battle_of_the_sexes,Battle of the Sexes,Sameen Amer,False,Certified-Fresh,Fresh,2019,"Directors Jonathan Dayton and Valerie Faris do a fine job defining the personal and cultural stakes of the event. However, they fail to make the narrative sufficiently gripping and suspenseful.",unknown,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.108, 'neu': 0.836, 'pos': 0.056, 'compound': -0.4019}",-0.4019
m/backwards,Backwards,Stephanie Merry,True,Rotten,Rotten,2012,"The biggest problem ... is the characters who populate the film. For the most part, they're one-dimensional caricatures.",female,"['Drama', 'Romance', 'Sports & Fitness']","{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.4019}",-0.4019
m/backwards,Backwards,Jeannette Catsoulis,True,Rotten,Rotten,2012,"Pairing a dull romance with an even duller sport (at least as represented here), this clich-ridden vanity project is more suited to the ABC Family channel than to the inside of a movie theater.",female,"['Drama', 'Romance', 'Sports & Fitness']","{'neg': 0.188, 'neu': 0.72, 'pos': 0.093, 'compound': -0.4019}",-0.4019
m/1212694-blind_side,The Blind Side,Robbie Collin,False,Fresh,Rotten,2010,"The movie's obsessed with the Tuohy clan's constant kindness towards Mike, and the social knock-on effects for them. But it barely gives a second thought to the poor sod's own struggle with suddenly finding himself a charity case.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.187, 'neu': 0.687, 'pos': 0.126, 'compound': -0.4118}",-0.4118
m/10009355-sugar,Sugar,Roger Moore,True,Certified-Fresh,Rotten,2009,This Sugar doesn't blend the sweet with the bittersweet as deftly as it might have.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.4176}",-0.4176
m/battle_of_the_sexes,Battle of the Sexes,Ben Skipper,False,Certified-Fresh,Fresh,2017,"Billie Jean King and Bobby Riggs are two characters worth building a film around, and the film does well to portray both as more complex than they might have been in less capable hands, but the actual match they had doesn't make for a great conclusion.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.09, 'neu': 0.815, 'pos': 0.095, 'compound': -0.4191}",-0.4191
m/1155467-glory_road,Glory Road,Alberto Abuín,False,Rotten,Rotten,2020,A very lazy movie. [Full Review in Spanish],male,"['Drama', 'Sports & Fitness']","{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4201}",-0.4201
m/1208128-tyson,Tyson,Gary Thompson,False,Certified-Fresh,Fresh,2009,"The movie is a useful portrait of a mentally tortured man, but I'm not sure it documents anything definitively biographical about Tyson.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.2, 'neu': 0.718, 'pos': 0.082, 'compound': -0.4201}",-0.4201
m/1093641-hurricane,The Hurricane,Clark Collis,False,Certified-Fresh,Fresh,2000,"Rubin Carter can't be the saint Jewison would have us believe, but only the very ungenerous will find grounds for complaint.",male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.4215}",-0.4215
m/1001634-bang_the_drum_slowly,Bang The Drum Slowly,Mike Barkacs,False,Fresh,Rotten,2005,"Unfortunately, no real relationships are ever developed in this film, so, even with Robert DeNiro playing the lead, something always seems to be lacking.",male,"['Classics', 'Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.168, 'neu': 0.766, 'pos': 0.066, 'compound': -0.4215}",-0.4215
m/1009427-heaven_can_wait,Heaven Can Wait,Ken Hanke,False,Certified-Fresh,Rotten,2003,"Unnecessary, charmless remake of Here Comes Mr.Jordan.",male,"['Comedy', 'Science Fiction & Fantasy', 'Romance', 'Sports & Fitness']","{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4215}",-0.4215
m/beerfest,Beerfest,Linda Cook,False,Rotten,Rotten,2006,"""Beerfest"" has its moments. But essentially it's all foam and no body.",female,"['Comedy', 'Sports & Fitness']","{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}",-0.4215
m/1198511-bustin_down_the_door,Bustin' Down the Door,Nora Lee Mandel,False,Fresh,Rotten,2008,"The birth of professional surfing emerges from a squall of repetitive-looking clips and technical jargon, + a reflection on outsiders' insensitivity to native Hawaiians.",female,"['Documentary', 'Sports & Fitness']","{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.4215}",-0.4215
m/a_skin_so_soft,A Skin So Soft (Ta peau si lisse),Guillem Martinez Oya,False,Fresh,Fresh,2018,About how we live in our bodies and how our bodies drives our lifes. To understand and be understood. About the force and de weakness. [Full review in Spanish],male,"['Documentary', 'Sports & Fitness']","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.4215}",-0.4215
m/10008562-road_to_victory,Road to Victory,Christian Toto,False,Fresh,Fresh,2008,Road to Victory tackles sexual dysfunction with a delicacy that belies its gridiron backdrop.,male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}",-0.4215
m/1208128-tyson,Tyson,Brian D. Johnson,False,Certified-Fresh,Fresh,2017,"Toback's ""documentary"" is a one-man show: Tyson is the only interview. But what prevents it from turning into hagiography is the subject's talent for devastating self-exposure.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.18, 'neu': 0.665, 'pos': 0.156, 'compound': -0.4215}",-0.4215
m/10009355-sugar,Sugar,Prairie Miller,False,Certified-Fresh,Fresh,2009,"A more bitter than sweet tale told with uncommon sensitivity and uncanny scrutiny of race and class, about exploited immigrant ball players in a game that has evolved into ruthless baseball capitalism.",unknown,"['Drama', 'Sports & Fitness']","{'neg': 0.168, 'neu': 0.743, 'pos': 0.09, 'compound': -0.4271}",-0.4271
m/10009355-sugar,Sugar,Fernando F. Croce,False,Certified-Fresh,Fresh,2009,Scarcely a manipulative or fake moment,male,"['Drama', 'Sports & Fitness']","{'neg': 0.415, 'neu': 0.585, 'pos': 0.0, 'compound': -0.4284}",-0.4284
m/battle_of_the_sexes,Battle of the Sexes,Jamie Dunn,False,Certified-Fresh,Fresh,2017,"As a palate cleanser for 2017, you could do much worse than Battle of the Sexes, a lightweight but likable sports movie.",mostly_female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.431}",-0.431
m/1208128-tyson,Tyson,Kurt Loder,False,Certified-Fresh,Fresh,2009,"After all the years of rage and calamity, Iron Mike appears to have found some kind of lonely peace.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.247, 'neu': 0.618, 'pos': 0.135, 'compound': -0.4391}",-0.4391
m/beyond_the_edge_2013,Beyond the Edge,David Stratton,False,Fresh,Rotten,2014,"The skilful combination of old and new footage, almost seamlessly spliced together, still provides riveting material for viewers in a more cynical age.",male,"['Action & Adventure', 'Documentary', 'Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.4391}",-0.4391
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2005,A spunky documentary about the frantic efforts to resurrect the moribund sport of bowling.,male,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.4404}",-0.4404
m/because_of_winndixie,Because of Winn-Dixie,Mark Collette,False,Rotten,Rotten,2005,"It's heavy on metaphor and voiceover, and weak on passion...",male,"['Comedy', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.4404}",-0.4404
m/beyond_the_mat,Beyond the Mat,James Hebert,False,Certified-Fresh,Fresh,2000,The film manages to put a pin on pro wrestling's harsh realities.,male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.4404}",-0.4404
m/1093641-hurricane,The Hurricane,Eugene Novikov,False,Certified-Fresh,Rotten,2000,It wasn't long before I got tired of hearing the Hurricane's exceedingly deep meditations on his condition. I wanted something to happen.,male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.4404}",-0.4404
m/1213737-x_games_3d_the_movie,X Games 3D: The Movie,Drew Toal,True,Rotten,Rotten,2009,"Such dime-store philosophy, coupled with the running commentary from the Games' heinously Spicoli-esque announcers, ruins an otherwise gripping, in-your-face experience.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.4404}",-0.4404
m/battle_of_the_sexes,Battle of the Sexes,Gary Thompson,True,Certified-Fresh,Fresh,2017,Battle of the Sexes is almost by definition predictable - the outcome of its title tennis match is well known - but there was one scene that made my jaw drop.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.139, 'neu': 0.812, 'pos': 0.048, 'compound': -0.4404}",-0.4404
m/10006849-once_in_a_lifetime,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Peter Debruge,True,Certified-Fresh,Rotten,2006,... treats its audience like a bunch of attention deficit disorder cases.,male,"['Documentary', 'Sports & Fitness']","{'neg': 0.34, 'neu': 0.503, 'pos': 0.157, 'compound': -0.4404}",-0.4404
m/beerfest,Beerfest,Frank Ochieng,False,Rotten,Rotten,2006,Beerfest wants to run aimlessly amok in its chaotic craziness but this whole sordid affair is so sloppily conceived that it couldn't even walk a crooked line.,male,"['Comedy', 'Sports & Fitness']","{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.4404}",-0.4404
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Joe Utichi,False,Rotten,Fresh,2005,As the opening chapter of a franchise it's somewhat disappointing.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.267, 'neu': 0.733, 'pos': 0.0, 'compound': -0.4417}",-0.4417
m/bleed_for_this,Bleed For This,Brian Viner,False,Fresh,Rotten,2016,"It never excited me, largely, though not entirely, because it somehow felt wrong to cheer on Pazienza's decision to defy medical advice and risk paralysis.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.229, 'neu': 0.666, 'pos': 0.105, 'compound': -0.4471}",-0.4471
m/backwards,Backwards,Jake Mulligan,False,Rotten,Rotten,2012,"Even James Van Der Beek, so natural as a high school athletic director that you can't help but wonder if he's actually spent time in that job, can't save this film from drowning.",male,"['Drama', 'Romance', 'Sports & Fitness']","{'neg': 0.14, 'neu': 0.801, 'pos': 0.059, 'compound': -0.4498}",-0.4498
m/1155467-glory_road,Glory Road,Mike McGranaghan,False,Rotten,Rotten,2006,"Just a retread of an age old formula. The film had the potential to do something a little different with it, but didn't take the opportunity.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.4585}",-0.4585
m/battle_of_the_sexes,Battle of the Sexes,Matt Oakes,False,Certified-Fresh,Fresh,2018,It's tragic how much of the film remains pertinent to 2017's culture.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.214, 'neu': 0.786, 'pos': 0.0, 'compound': -0.4588}",-0.4588
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Eric Lurio,False,Rotten,Rotten,2006,The film is a bit of a cheat.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.4588}",-0.4588
m/1093641-hurricane,The Hurricane,Nell Minow,False,Certified-Fresh,Fresh,2010,Denzel dazzles in biopic of imprisoned boxer.,female,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.4588}",-0.4588
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Ty Burr,True,Rotten,Rotten,2006,"Handsomely shot and with a likable lead in Kuno Becker, it also suffers from a script so outrageously generic you could buy it at Costco.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.207, 'neu': 0.693, 'pos': 0.1, 'compound': -0.4707}",-0.4707
m/1079718-one_night_stand,One Night Stand,Steve Rhodes,False,Rotten,Rotten,2000,Suffers from its aloof and uninviting approach.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.4767}",-0.4767
m/1155467-glory_road,Glory Road,J. R. Jones,True,Rotten,Rotten,2008,"First-time director James Gartner observes all the rituals--the coach busting chops, the team sneaking out to party--but the players are indifferently characterized and the civil rights story has a fake Black History Month feel.",unknown,"['Drama', 'Sports & Fitness']","{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.4767}",-0.4767
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Frank Swietek,False,Rotten,Rotten,2006,By the final whistle you end up feeling as battered by the banalities as some of the on-screen players are by the nasty hits they endure on the field.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.112, 'neu': 0.841, 'pos': 0.047, 'compound': -0.4767}",-0.4767
m/bleed_for_this,Bleed For This,Michael Roffman,False,Fresh,Rotten,2016,"Bleed for This never registers as anything more than a boilerplate boxing drama, which is a shame because the material is all there, it's just hamstrung by a flimsy screenplay that refuses to let its characters exist on their own.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.4767}",-0.4767
m/beyond_the_mat,Beyond the Mat,Elias Savada,False,Certified-Fresh,Fresh,2000,Two broken thumbs up.,male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.508, 'neu': 0.492, 'pos': 0.0, 'compound': -0.4767}",-0.4767
m/1212694-blind_side,The Blind Side,Dave White,False,Fresh,Fresh,2011,You're going to be crying by the end.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",-0.4767
m/1009427-heaven_can_wait,Heaven Can Wait,Geoff Brown,True,Certified-Fresh,Rotten,2006,The film drags its feet uncertainly from beginning to end.,male,"['Comedy', 'Science Fiction & Fantasy', 'Romance', 'Sports & Fitness']","{'neg': 0.339, 'neu': 0.661, 'pos': 0.0, 'compound': -0.4767}",-0.4767
m/beyond_the_mat,Beyond the Mat,Shawn Levy,False,Certified-Fresh,Fresh,2000,"Beyond the Mat is frighteningly, grippingly real.",mostly_male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.4767}",-0.4767
